"filename", "language", "TOML", "JSON", "YAML", "Luau", "Markdown", "JSON with Comments", "PostCSS", "TypeScript", "Rust", "Shell Script", "JavaScript", "comment", "blank", "total"
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BindableEvent_spec.lua", "Luau", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue_spec.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera.lua", "Luau", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera_spec.lua", "Luau", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration.lua", "Luau", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider_spec.lua", "Luau", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService.lua", "Luau", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService_spec.lua", "Luau", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui_spec.lua", "Luau", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder.lua", "Luau", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame.lua", "Luau", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game.lua", "Luau", 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 1, 16, 123
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game_spec.lua", "Luau", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton.lua", "Luau", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton_spec.lua", "Luau", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject.lua", "Luau", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 27, 158
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject_spec.lua", "Luau", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 23, 136
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService.lua", "Luau", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService_spec.lua", "Luau", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService.lua", "Luau", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService_spec.lua", "Luau", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 16, 59
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid.lua", "Luau", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid_spec.lua", "Luau", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton.lua", "Luau", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton_spec.lua", "Luau", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel.lua", "Luau", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel_spec.lua", "Luau", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue_spec.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript.lua", "Luau", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript_spec.lua", "Luau", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService_spec.lua", "Luau", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable.lua", "Luau", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable_spec.lua", "Luau", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService.lua", "Luau", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model.lua", "Luau", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript.lua", "Luau", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript_spec.lua", "Luau", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService.lua", "Luau", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue_spec.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue.lua", "Luau", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue_spec.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect.lua", "Luau", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect_spec.lua", "Luau", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player.lua", "Luau", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player_spec.lua", "Luau", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players.lua", "Luau", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players_spec.lua", "Luau", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage.lua", "Luau", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService.lua", "Luau", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService_spec.lua", "Luau", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui.lua", "Luau", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui_spec.lua", "Luau", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script.lua", "Luau", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script_spec.lua", "Luau", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame.lua", "Luau", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 16, 92
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame_spec.lua", "Luau", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 11, 76
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts_spec.lua", "Luau", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer_spec.lua", "Luau", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats.lua", "Luau", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue.lua", "Luau", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue_spec.lua", "Luau", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService_spec.lua", "Luau", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton.lua", "Luau", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton_spec.lua", "Luau", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel.lua", "Luau", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel_spec.lua", "Luau", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextService.lua", "Luau", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 5, 25
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextService_spec.lua", "Luau", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TweenService.lua", "Luau", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TweenService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIGridStyleLayout.lua", "Luau", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIGridStyleLayout_spec.lua", "Luau", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIListLayout.lua", "Luau", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIListLayout_spec.lua", "Luau", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIPadding.lua", "Luau", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIPadding_spec.lua", "Luau", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UITextSizeConstraint.lua", "Luau", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UITextSizeContstraint_spec.lua", "Luau", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UserInputService.lua", "Luau", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UserInputService_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\VirtualInputManager.lua", "Luau", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\VirtualInputManager_spec.lua", "Luau", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Dynas\Sparking-Cards\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Workspace.lua", "Luau", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
